order_id,customer_id,order_date,category,unit_price,quantity,country,is_returned,revenue
O510688,C105728,2024-11-11,Home & Kitchen,109.55,1,Spain,False,109.55
O528967,C115549,2024-11-11,Fashion,66.74,1,Germany,False,66.74
O518224,C109721,2024-11-11,Fashion,136.42,1,United Kingdom,False,136.42
O519041,C110181,2024-11-11,Home & Kitchen,83.2,4,Netherlands,False,332.8
O506063,C103165,2024-11-11,Beauty,70.58,1,Germany,False,70.58
O504819,C102520,2024-11-11,Fashion,160.01,1,United States,True,0.0
O512567,C106767,2024-11-11,Home & Kitchen,190.7,1,Germany,False,190.7
O529556,C115848,2024-11-12,Electronics,269.5,1,United Kingdom,False,269.5
O514097,C107575,2024-11-12,Home & Kitchen,64.84,1,United States,False,64.84
O528678,C115392,2024-11-12,Home & Kitchen,120.43,1,Germany,False,120.43
O517851,C109526,2024-11-12,Electronics,370.8,1,United Kingdom,False,370.8
O537517,C119971,2024-11-12,Fashion,121.03,1,United Kingdom,False,121.03
O531272,C116681,2024-11-12,Home & Kitchen,152.99,1,France,False,152.99
O500928,C100527,2024-11-12,Beauty,55.36,1,Germany,False,55.36
O529085,C115616,2024-11-12,Home & Kitchen,144.68,1,France,True,0.0
O532974,C117565,2024-11-12,Books,60.0,1,United Kingdom,False,60.0
O523196,C112408,2024-11-12,Sports & Outdoors,400.0,1,United States,False,400.0
O535416,C118888,2024-11-12,Fashion,56.34,1,Germany,False,56.34
O509319,C104949,2024-11-12,Home & Kitchen,118.98,1,United Kingdom,True,0.0
O525559,C113709,2024-11-12,Fashion,108.74,2,Germany,False,217.48
O529271,C115723,2024-11-12,Beauty,56.01,1,Germany,False,56.01
O508574,C104535,2024-11-12,Sports & Outdoors,100.73,1,France,False,100.73
O504704,C102452,2024-11-12,Books,28.04,1,United Kingdom,False,28.04
O522527,C112047,2024-11-12,Electronics,359.43,1,France,False,359.43
O529073,C115607,2024-11-12,Sports & Outdoors,165.73,1,France,False,165.73
O516548,C108844,2024-11-12,Fashion,136.98,1,France,False,136.98
O513494,C107248,2024-11-12,Beauty,72.51,1,United States,False,72.51
O529086,C115616,2024-11-12,Fashion,110.36,1,United Kingdom,False,110.36
O533003,C117584,2024-11-12,Fashion,95.53,1,France,False,95.53
O506630,C103475,2024-11-12,Beauty,83.54,1,United Kingdom,False,83.54
O511732,C106306,2024-11-12,Home & Kitchen,141.34,5,Ireland,False,706.7
O500446,C100274,2024-11-12,Fashion,62.69,1,United Kingdom,False,62.69
O506251,C103266,2024-11-12,Sports & Outdoors,115.84,1,United States,False,115.84
O512738,C106850,2024-11-12,Electronics,542.62,1,United Kingdom,False,542.62
O536093,C119234,2024-11-12,Beauty,65.55,3,United Kingdom,False,196.65
O501352,C100719,2024-11-12,Home & Kitchen,130.92,3,Germany,True,0.0
O524159,C112954,2024-11-12,Fashion,82.55,1,Germany,False,82.55
O535900,C119145,2024-11-12,Sports & Outdoors,155.08,1,Germany,False,155.08
O501434,C100775,2024-11-12,Sports & Outdoors,125.98,1,Netherlands,False,125.98
O517152,C109175,2024-11-12,Fashion,91.65,1,Germany,False,91.65
O502531,C101341,2024-11-12,Books,33.31,1,France,False,33.31
O526118,C113990,2024-11-12,Home & Kitchen,250.0,4,Germany,False,1000.0
O519237,C110288,2024-11-12,Electronics,620.4,1,Germany,False,620.4
O501958,C101028,2024-11-12,Fashion,119.24,1,United Kingdom,False,119.24
O502554,C101351,2024-11-12,Electronics,747.52,3,United Kingdom,False,2242.56
O530473,C116277,2024-11-12,Beauty,31.09,3,United Kingdom,False,93.27
O510272,C105485,2024-11-12,Electronics,366.64,1,United Kingdom,False,366.64
O524007,C112866,2024-11-12,Fashion,74.49,1,Netherlands,False,74.49
O521020,C111235,2024-11-12,Fashion,180.0,1,United Kingdom,False,180.0
O534246,C118224,2024-11-12,Home & Kitchen,250.0,1,Germany,False,250.0
O536594,C119497,2024-11-12,Home & Kitchen,58.87,1,United Kingdom,False,58.87
O502756,C101449,2024-11-12,Home & Kitchen,153.82,1,United Kingdom,False,153.82
O516816,C109007,2024-11-12,Beauty,75.99,1,United Kingdom,False,75.99
O527816,C114893,2024-11-12,Fashion,127.34,4,United Kingdom,True,0.0
O515440,C108253,2024-11-12,Fashion,180.0,1,Spain,False,180.0
O500295,C100178,2024-11-12,Beauty,120.0,1,France,True,0.0
O514352,C107680,2024-11-12,Sports & Outdoors,378.64,1,United Kingdom,False,378.64
O536920,C119658,2024-11-12,Home & Kitchen,92.25,1,France,False,92.25
O533733,C117975,2024-11-12,Fashion,138.58,1,Ireland,False,138.58
O536426,C119420,2024-11-12,Toys,139.39,1,United States,False,139.39
O527133,C114537,2024-11-12,Toys,108.07,1,Australia,False,108.07
O504450,C102325,2024-11-12,Sports & Outdoors,130.04,1,Spain,False,130.04
O505631,C102933,2024-11-12,Home & Kitchen,42.24,3,United Kingdom,False,126.72
O500363,C100219,2024-11-12,Fashion,79.74,2,United Kingdom,False,159.48
O531304,C116700,2024-11-12,Fashion,180.0,1,France,False,180.0
O525936,C113914,2024-11-12,Electronics,567.72,5,United States,False,2838.6
O512937,C106961,2024-11-12,Toys,41.17,1,Germany,False,41.17
O536428,C119420,2024-11-13,Books,34.5,1,United Kingdom,False,34.5
O520022,C110708,2024-11-13,Toys,53.82,2,Spain,False,107.64
O511900,C106399,2024-11-13,Home & Kitchen,114.25,1,United Kingdom,False,114.25
O507955,C104186,2024-11-13,Electronics,734.43,1,Australia,False,734.43
O524330,C113048,2024-11-13,Beauty,120.0,1,United Kingdom,False,120.0
O510988,C105889,2024-11-13,Beauty,77.95,1,United Kingdom,False,77.95
O521152,C111309,2024-11-13,Electronics,271.61,1,France,False,271.61
O525284,C113562,2024-11-13,Electronics,435.79,1,United States,False,435.79
O500336,C100201,2024-11-13,Sports & Outdoors,242.77,1,United Kingdom,False,242.77
O533210,C117692,2024-11-13,Sports & Outdoors,232.62,1,United Kingdom,False,232.62
O507933,C104177,2024-11-13,Home & Kitchen,134.3,1,France,False,134.3
O521145,C111304,2024-11-13,Books,26.36,1,Australia,False,26.36
O526856,C114385,2024-11-13,Fashion,28.65,1,Ireland,False,28.65
O526380,C114128,2024-11-13,Books,34.14,1,United Kingdom,False,34.14
O530619,C116348,2024-11-13,Beauty,76.34,1,Netherlands,False,76.34
O525342,C113585,2024-11-13,Sports & Outdoors,400.0,1,United States,False,400.0
O516236,C108672,2024-11-13,Home & Kitchen,119.11,1,United States,False,119.11
O532537,C117305,2024-11-13,Sports & Outdoors,117.3,1,United Kingdom,False,117.3
O521418,C111477,2024-11-13,Books,15.31,1,Netherlands,False,15.31
O505476,C102868,2024-11-13,Home & Kitchen,109.09,1,Australia,False,109.09
O516295,C108712,2024-11-13,Electronics,502.17,1,Ireland,False,502.17
O500383,C100232,2024-11-13,Fashion,180.0,2,United Kingdom,True,0.0
O511202,C106007,2024-11-13,Fashion,130.32,1,United Kingdom,False,130.32
O531450,C116770,2024-11-13,Beauty,54.78,1,United Kingdom,False,54.78
O507179,C103770,2024-11-13,Home & Kitchen,85.68,1,United States,False,85.68
O506991,C103674,2024-11-13,Sports & Outdoors,175.87,1,Ireland,False,175.87
O506936,C103632,2024-11-13,Electronics,659.0,1,France,False,659.0
O524642,C113227,2024-11-13,Sports & Outdoors,230.67,1,United States,False,230.67
O529511,C115830,2024-11-13,Electronics,409.34,5,Spain,False,2046.7
O533184,C117676,2024-11-13,Electronics,255.64,3,Ireland,False,766.92
O532739,C117411,2024-11-13,Sports & Outdoors,83.85,3,United Kingdom,False,251.55
O506152,C103200,2024-11-13,Books,22.0,1,Netherlands,False,22.0
O517497,C109334,2024-11-13,Home & Kitchen,52.94,1,United Kingdom,False,52.94
O511506,C106175,2024-11-13,Beauty,55.34,1,Germany,False,55.34
O521524,C111520,2024-11-13,Home & Kitchen,250.0,1,Ireland,False,250.0
O529166,C115667,2024-11-13,Books,28.16,1,United Kingdom,False,28.16
O503657,C101913,2024-11-13,Fashion,180.0,1,United Kingdom,False,180.0
O526325,C114101,2024-11-13,Sports & Outdoors,196.4,4,Germany,False,785.6
O500864,C100486,2024-11-13,Fashion,102.73,1,United Kingdom,False,102.73
O502319,C101225,2024-11-13,Beauty,72.73,1,United Kingdom,False,72.73
O523045,C112324,2024-11-13,Books,22.96,1,Netherlands,False,22.96
O507611,C103997,2024-11-13,Home & Kitchen,205.45,1,United Kingdom,False,205.45
O533221,C117699,2024-11-13,Electronics,327.37,1,Germany,False,327.37
O514893,C107977,2024-11-13,Books,34.53,2,France,True,0.0
O520737,C111068,2024-11-13,Home & Kitchen,46.34,1,United Kingdom,False,46.34
O528726,C115418,2024-11-13,Beauty,32.71,1,United Kingdom,False,32.71
O503803,C101988,2024-11-13,Books,24.37,1,France,False,24.37
O520727,C111060,2024-11-13,Electronics,630.6,1,United States,False,630.6
O535748,C119063,2024-11-13,Beauty,61.52,1,Netherlands,False,61.52
O523874,C112800,2024-11-13,Fashion,59.67,1,Ireland,False,59.67
O507664,C104032,2024-11-13,Fashion,85.85,2,Spain,False,171.7
O517815,C109500,2024-11-13,Toys,97.31,1,United States,False,97.31
O525977,C113926,2024-11-13,Home & Kitchen,93.82,1,United Kingdom,False,93.82
O522096,C111827,2024-11-13,Fashion,78.54,3,Australia,False,235.62
O525848,C113869,2024-11-13,Electronics,900.0,1,United Kingdom,False,900.0
O509427,C105021,2024-11-13,Fashion,48.98,1,Spain,False,48.98
O517365,C109263,2024-11-13,Home & Kitchen,135.59,1,France,False,135.59
O504919,C102575,2024-11-13,Home & Kitchen,103.21,1,United States,False,103.21
O506383,C103337,2024-11-13,Electronics,377.88,5,United States,False,1889.4
O525924,C113910,2024-11-13,Fashion,105.33,4,United States,False,421.32
O523723,C112711,2024-11-13,Books,12.07,1,United States,False,12.07
O519683,C110529,2024-11-13,Toys,76.89,1,France,False,76.89
O528199,C115124,2024-11-13,Books,16.09,1,Spain,False,16.09
O509175,C104861,2024-11-13,Electronics,332.84,1,France,True,0.0
O518044,C109625,2024-11-13,Sports & Outdoors,194.61,4,Spain,False,778.44
O512988,C106992,2024-11-13,Fashion,94.18,1,United Kingdom,False,94.18
O505741,C102995,2024-11-13,Fashion,100.72,1,Germany,False,100.72
O508851,C104664,2024-11-13,Books,30.38,1,United States,False,30.38
O534496,C118376,2024-11-13,Fashion,106.89,1,United Kingdom,False,106.89
O510452,C105583,2024-11-13,Fashion,48.92,1,United Kingdom,False,48.92
O516792,C108995,2024-11-13,Fashion,80.51,1,United Kingdom,False,80.51
O510373,C105541,2024-11-13,Toys,44.52,2,United Kingdom,False,89.04
O514106,C107581,2024-11-13,Electronics,567.81,1,Germany,False,567.81
O503713,C101949,2024-11-13,Toys,43.56,1,Spain,False,43.56
O528977,C115555,2024-11-13,Fashion,135.89,1,Ireland,False,135.89
O515686,C108394,2024-11-13,Home & Kitchen,118.69,5,United Kingdom,False,593.45
O502036,C101074,2024-11-13,Toys,127.87,1,United Kingdom,False,127.87
O533892,C118048,2024-11-13,Beauty,60.11,1,United Kingdom,False,60.11
O501950,C101026,2024-11-13,Books,32.41,2,France,False,64.82
O535196,C118779,2024-11-14,Home & Kitchen,110.06,1,United States,False,110.06
O515478,C108269,2024-11-14,Home & Kitchen,90.81,1,Australia,False,90.81
O517014,C109100,2024-11-14,Home & Kitchen,98.15,1,Germany,False,98.15
O524558,C113174,2024-11-14,Home & Kitchen,132.78,1,United Kingdom,False,132.78
O515652,C108368,2024-11-14,Home & Kitchen,188.88,5,Germany,True,0.0
O505944,C103105,2024-11-14,Fashion,132.97,4,United Kingdom,False,531.88
O516445,C108799,2024-11-14,Electronics,900.0,1,France,False,900.0
O534222,C118210,2024-11-14,Beauty,44.17,1,Ireland,False,44.17
O503563,C101862,2024-11-14,Sports & Outdoors,318.85,1,Germany,False,318.85
O516798,C108998,2024-11-14,Fashion,109.42,2,France,False,218.84
O504126,C102152,2024-11-14,Fashion,112.41,1,Australia,False,112.41
O517304,C109227,2024-11-14,Home & Kitchen,215.91,1,France,True,0.0
O534601,C118428,2024-11-14,Home & Kitchen,146.22,1,United Kingdom,False,146.22
O531269,C116678,2024-11-14,Beauty,51.52,1,Spain,False,51.52
O515183,C108108,2024-11-14,Sports & Outdoors,127.64,4,United States,False,510.56
O532235,C117146,2024-11-14,Fashion,86.07,4,France,False,344.28
O513993,C107522,2024-11-14,Sports & Outdoors,377.04,1,Germany,False,377.04
O531318,C116712,2024-11-14,Beauty,62.16,1,United Kingdom,False,62.16
O531938,C117012,2024-11-14,Books,13.66,1,France,False,13.66
O531259,C116673,2024-11-14,Beauty,21.06,1,Ireland,False,21.06
O523664,C112674,2024-11-14,Fashion,128.05,1,Ireland,False,128.05
O501464,C100785,2024-11-14,Sports & Outdoors,347.59,1,United Kingdom,False,347.59
O524667,C113242,2024-11-14,Sports & Outdoors,400.0,1,United Kingdom,False,400.0
O523489,C112577,2024-11-14,Home & Kitchen,221.83,1,United States,False,221.83
O522562,C112069,2024-11-14,Sports & Outdoors,211.2,1,Australia,False,211.2
O531951,C117016,2024-11-14,Home & Kitchen,120.6,1,Germany,False,120.6
O508983,C104750,2024-11-14,Sports & Outdoors,206.04,1,United States,True,0.0
O528973,C115553,2024-11-14,Electronics,653.36,1,France,False,653.36
O533247,C117712,2024-11-14,Fashion,103.81,1,Spain,False,103.81
O512216,C106563,2024-11-14,Sports & Outdoors,246.6,1,United Kingdom,False,246.6
O526429,C114152,2024-11-14,Beauty,53.51,4,Ireland,False,214.04
O532517,C117292,2024-11-14,Beauty,51.99,1,United Kingdom,False,51.99
O521840,C111693,2024-11-14,Beauty,60.91,1,United Kingdom,False,60.91
O508716,C104595,2024-11-14,Electronics,298.78,3,Germany,True,0.0
O512464,C106698,2024-11-14,Fashion,59.94,1,France,False,59.94
O509014,C104764,2024-11-14,Beauty,69.22,1,Germany,False,69.22
O526254,C114053,2024-11-14,Beauty,30.93,1,Ireland,False,30.93
O532463,C117269,2024-11-14,Toys,48.97,1,United Kingdom,False,48.97
O512641,C106816,2024-11-14,Sports & Outdoors,164.05,1,United Kingdom,False,164.05
O529798,C115962,2024-11-14,Fashion,86.47,1,United States,False,86.47
O530898,C116485,2024-11-14,Electronics,530.39,1,United States,False,530.39
O512734,C106849,2024-11-14,Electronics,530.83,1,France,False,530.83
O512816,C106899,2024-11-14,Beauty,81.75,1,United Kingdom,False,81.75
O522104,C111835,2024-11-14,Books,28.3,1,United Kingdom,False,28.3
O525923,C113909,2024-11-14,Home & Kitchen,64.53,1,United States,False,64.53
O518113,C109665,2024-11-14,Home & Kitchen,127.98,1,United Kingdom,False,127.98
O506729,C103521,2024-11-14,Electronics,811.2,1,United States,False,811.2
O511866,C106380,2024-11-14,Beauty,119.31,1,United States,False,119.31
O526954,C114447,2024-11-14,Fashion,63.11,1,United Kingdom,True,0.0
O536918,C119656,2024-11-14,Fashion,62.57,1,Spain,False,62.57
O504560,C102386,2024-11-14,Fashion,112.57,1,Australia,False,112.57
O502512,C101333,2024-11-14,Fashion,180.0,3,United Kingdom,False,540.0
O536976,C119696,2024-11-14,Fashion,119.9,1,Spain,False,119.9
O528347,C115203,2024-11-14,Fashion,85.48,5,Spain,False,427.4
O527979,C114995,2024-11-14,Toys,78.69,3,Ireland,False,236.07
O519054,C110190,2024-11-14,Sports & Outdoors,289.22,1,Netherlands,False,289.22
O520717,C111056,2024-11-14,Beauty,80.33,1,France,False,80.33
O526835,C114369,2024-11-14,Beauty,120.0,1,Netherlands,False,120.0
O521181,C111329,2024-11-14,Fashion,49.62,1,Spain,False,49.62
O500275,C100173,2024-11-14,Toys,103.23,1,Germany,False,103.23
O527415,C114656,2024-11-14,Beauty,32.96,1,France,False,32.96
O511120,C105969,2024-11-14,Electronics,284.97,1,United Kingdom,False,284.97
O527256,C114588,2024-11-14,Beauty,67.27,1,Netherlands,False,67.27
O511346,C106085,2024-11-14,Fashion,114.53,1,Spain,False,114.53
O509377,C104985,2024-11-14,Home & Kitchen,103.55,5,United States,False,517.75
O511512,C106175,2024-11-14,Beauty,93.22,3,Spain,False,279.66
O521499,C111511,2024-11-14,Fashion,107.93,1,United Kingdom,False,107.93
O527449,C114675,2024-11-14,Fashion,70.85,5,France,False,354.25
O513059,C107024,2024-11-14,Home & Kitchen,120.68,4,United Kingdom,False,482.72
O528179,C115112,2024-11-14,Fashion,109.73,4,Germany,False,438.92
O534067,C118137,2024-11-14,Sports & Outdoors,146.46,1,United Kingdom,False,146.46
O532329,C117195,2024-11-14,Sports & Outdoors,400.0,1,United Kingdom,False,400.0
O525621,C113738,2024-11-14,Home & Kitchen,108.84,4,United Kingdom,False,435.36
O502161,C101130,2024-11-14,Fashion,180.0,1,Ireland,False,180.0
O513340,C107172,2024-11-14,Beauty,59.92,1,United Kingdom,False,59.92
O525578,C113722,2024-11-14,Beauty,108.04,1,United Kingdom,False,108.04
O533818,C118006,2024-11-15,Home & Kitchen,166.13,4,Ireland,False,664.52
O524452,C113118,2024-11-15,Home & Kitchen,93.38,1,Spain,False,93.38
O535409,C118882,2024-11-15,Beauty,75.69,4,United States,False,302.76
O519963,C110685,2024-11-15,Toys,93.98,3,United Kingdom,False,281.94
O500904,C100512,2024-11-15,Electronics,428.17,1,Germany,False,428.17
O523585,C112624,2024-11-15,Home & Kitchen,38.86,1,United Kingdom,False,38.86
O517585,C109376,2024-11-15,Fashion,77.35,1,Ireland,False,77.35
O515294,C108177,2024-11-15,Electronics,694.05,1,United Kingdom,False,694.05
O502747,C101442,2024-11-15,Beauty,32.27,1,Germany,False,32.27
O514718,C107894,2024-11-15,Electronics,288.13,3,United Kingdom,False,864.39
O500905,C100513,2024-11-15,Sports & Outdoors,275.17,1,Netherlands,False,275.17
O505707,C102973,2024-11-15,Fashion,62.1,1,Spain,True,0.0
O518979,C110143,2024-11-15,Fashion,75.22,3,United Kingdom,False,225.66
O518098,C109657,2024-11-15,Sports & Outdoors,388.05,1,United Kingdom,False,388.05
O513282,C107143,2024-11-15,Books,45.75,3,United States,False,137.25
O508656,C104562,2024-11-15,Toys,113.4,1,United Kingdom,False,113.4
O506965,C103655,2024-11-15,Beauty,105.38,1,Germany,False,105.38
O520699,C111044,2024-11-15,Toys,46.55,2,Australia,False,93.1
O531436,C116770,2024-11-15,Sports & Outdoors,271.36,1,United Kingdom,False,271.36
O523144,C112374,2024-11-15,Sports & Outdoors,233.29,1,France,False,233.29
O514545,C107795,2024-11-15,Home & Kitchen,162.06,1,United Kingdom,False,162.06
O528984,C115559,2024-11-15,Beauty,38.65,1,Germany,False,38.65
O512227,C106570,2024-11-15,Toys,49.1,1,Germany,False,49.1
O509373,C104981,2024-11-15,Fashion,57.4,1,United Kingdom,False,57.4
O507873,C104153,2024-11-15,Beauty,97.26,1,Spain,False,97.26
O511273,C106035,2024-11-15,Home & Kitchen,133.7,1,France,False,133.7
O517124,C109156,2024-11-15,Fashion,114.86,1,United Kingdom,False,114.86
O528593,C115345,2024-11-15,Sports & Outdoors,293.23,1,United Kingdom,False,293.23
O531076,C116583,2024-11-15,Home & Kitchen,169.05,1,Netherlands,False,169.05
O503083,C101622,2024-11-15,Beauty,46.27,1,Australia,False,46.27
O507183,C103771,2024-11-15,Electronics,562.73,3,United Kingdom,False,1688.19
O504313,C102258,2024-11-15,Toys,41.24,1,United Kingdom,False,41.24
O529854,C115996,2024-11-15,Fashion,180.0,1,Ireland,False,180.0
O529059,C115596,2024-11-15,Beauty,95.17,1,Netherlands,False,95.17
O535002,C118662,2024-11-15,Home & Kitchen,250.0,1,Germany,False,250.0
O507257,C103808,2024-11-15,Sports & Outdoors,209.3,1,United States,False,209.3
O509381,C104988,2024-11-15,Books,60.0,2,United Kingdom,True,0.0
O524778,C113289,2024-11-15,Electronics,444.31,1,France,False,444.31
O527755,C114866,2024-11-15,Beauty,120.0,1,Germany,False,120.0
O527684,C114816,2024-11-15,Fashion,77.28,1,United Kingdom,False,77.28
O519823,C110612,2024-11-15,Home & Kitchen,138.07,1,United States,False,138.07
O506545,C103432,2024-11-15,Fashion,148.54,1,United Kingdom,False,148.54
O525940,C113914,2024-11-15,Beauty,73.8,1,United Kingdom,False,73.8
O530944,C116499,2024-11-15,Toys,150.0,1,United Kingdom,False,150.0
O500372,C100223,2024-11-15,Fashion,122.22,4,United Kingdom,False,488.88
O521001,C111228,2024-11-15,Beauty,84.83,1,United Kingdom,False,84.83
O516763,C108977,2024-11-15,Sports & Outdoors,90.99,1,Australia,False,90.99
O506996,C103676,2024-11-15,Beauty,87.3,1,United Kingdom,False,87.3
O515806,C108447,2024-11-15,Home & Kitchen,177.89,1,France,False,177.89
O531824,C116953,2024-11-15,Toys,100.84,1,United Kingdom,False,100.84
O510241,C105474,2024-11-15,Electronics,613.7,4,United Kingdom,False,2454.8
O525878,C113886,2024-11-15,Sports & Outdoors,315.72,1,Netherlands,False,315.72
O530971,C116520,2024-11-15,Home & Kitchen,139.88,1,United Kingdom,False,139.88
O514039,C107550,2024-11-15,Electronics,569.6,1,United Kingdom,False,569.6
O508180,C104302,2024-11-15,Sports & Outdoors,218.57,1,United Kingdom,False,218.57
O506723,C103516,2024-11-15,Home & Kitchen,154.04,1,France,False,154.04
O524606,C113204,2024-11-15,Fashion,87.66,5,Germany,True,0.0
O502540,C101344,2024-11-15,Beauty,32.68,1,France,False,32.68
O523897,C112811,2024-11-15,Home & Kitchen,201.5,1,Spain,False,201.5
O526676,C114285,2024-11-15,Beauty,44.05,1,France,False,44.05
O511949,C106431,2024-11-15,Books,15.22,1,United Kingdom,False,15.22
O519433,C110386,2024-11-15,Books,27.58,1,Spain,False,27.58
O523611,C112641,2024-11-15,Beauty,101.13,1,United Kingdom,False,101.13
O522055,C111810,2024-11-15,Home & Kitchen,250.0,1,United Kingdom,True,0.0
O536722,C119568,2024-11-15,Fashion,45.95,1,Australia,False,45.95
O526613,C114255,2024-11-15,Electronics,523.65,1,Netherlands,False,523.65
O521055,C111262,2024-11-15,Home & Kitchen,200.75,1,Australia,False,200.75
O526575,C114230,2024-11-15,Beauty,111.18,1,Netherlands,False,111.18
O507642,C104022,2024-11-15,Sports & Outdoors,218.39,1,Germany,False,218.39
O528389,C115231,2024-11-15,Fashion,69.27,1,Ireland,False,69.27
O523269,C112443,2024-11-15,Fashion,42.36,1,United Kingdom,False,42.36
O501395,C100749,2024-11-15,Beauty,21.85,4,United Kingdom,False,87.4
O507965,C104193,2024-11-15,Books,14.41,1,Germany,False,14.41
O506218,C103243,2024-11-15,Fashion,180.0,1,Germany,False,180.0
O535337,C118837,2024-11-15,Sports & Outdoors,328.69,5,United States,False,1643.45
O529447,C115800,2024-11-15,Electronics,770.69,1,United Kingdom,False,770.69
O529460,C115803,2024-11-15,Books,42.73,1,Ireland,False,42.73
O516994,C109087,2024-11-15,Electronics,317.06,1,France,False,317.06
O525712,C113784,2024-11-15,Beauty,99.71,1,France,False,99.71
O520592,C110999,2024-11-16,Fashion,69.26,4,Germany,False,277.04
O526831,C114368,2024-11-16,Home & Kitchen,111.01,1,Netherlands,False,111.01
O504416,C102310,2024-11-16,Beauty,120.0,1,United Kingdom,False,120.0
O520609,C111006,2024-11-16,Electronics,511.38,1,France,False,511.38
O526838,C114372,2024-11-16,Books,34.17,1,Spain,False,34.17
O504896,C102569,2024-11-16,Home & Kitchen,159.67,1,United States,False,159.67
O535637,C119005,2024-11-16,Fashion,155.89,1,United Kingdom,False,155.89
O511535,C106189,2024-11-16,Fashion,71.21,1,United Kingdom,False,71.21
O506600,C103457,2024-11-16,Books,15.1,1,United Kingdom,False,15.1
O517764,C109480,2024-11-16,Electronics,194.04,1,France,False,194.04
O523805,C112749,2024-11-16,Electronics,254.18,1,Australia,False,254.18
O528632,C115368,2024-11-16,Electronics,354.38,1,Australia,False,354.38
O507530,C103956,2024-11-16,Toys,70.41,1,United Kingdom,False,70.41
O510115,C105398,2024-11-16,Beauty,52.1,3,Germany,False,156.3
O507581,C103988,2024-11-16,Electronics,371.3,4,France,False,1485.2
O529468,C115804,2024-11-16,Home & Kitchen,160.49,1,United Kingdom,False,160.49
O510193,C105444,2024-11-16,Electronics,573.42,2,United Kingdom,False,1146.84
O528090,C115055,2024-11-16,Home & Kitchen,154.95,1,United States,False,154.95
O509878,C105282,2024-11-16,Electronics,741.55,1,United Kingdom,False,741.55
O519425,C110380,2024-11-16,Home & Kitchen,192.16,3,United Kingdom,False,576.48
O525400,C113617,2024-11-16,Fashion,121.89,1,United States,False,121.89
O521011,C111231,2024-11-16,Fashion,120.73,1,France,False,120.73
O516781,C108988,2024-11-16,Home & Kitchen,77.61,1,Australia,False,77.61
O531694,C116897,2024-11-16,Books,25.87,1,France,False,25.87
O536789,C119595,2024-11-16,Electronics,812.19,1,Germany,False,812.19
O521023,C111237,2024-11-16,Books,19.05,1,United Kingdom,False,19.05
O510384,C105548,2024-11-16,Home & Kitchen,131.4,1,United Kingdom,False,131.4
O510410,C105564,2024-11-16,Sports & Outdoors,172.58,1,United States,False,172.58
O534744,C118510,2024-11-16,Home & Kitchen,112.92,4,United Kingdom,False,451.68
O510503,C105617,2024-11-16,Fashion,86.28,1,United Kingdom,False,86.28
O519060,C110195,2024-11-16,Beauty,48.57,1,United Kingdom,False,48.57
O525404,C113617,2024-11-16,Home & Kitchen,107.13,2,United Kingdom,False,214.26
O527639,C114787,2024-11-16,Home & Kitchen,63.98,1,United States,True,0.0
O522856,C112219,2024-11-16,Books,22.53,1,United Kingdom,False,22.53
O503766,C101974,2024-11-16,Electronics,738.7,1,Spain,False,738.7
O510962,C105870,2024-11-16,Beauty,47.3,4,United Kingdom,False,189.2
O536523,C119465,2024-11-16,Home & Kitchen,212.63,1,United Kingdom,False,212.63
O502813,C101480,2024-11-16,Toys,57.7,1,France,False,57.7
O522807,C112191,2024-11-16,Beauty,55.03,1,Netherlands,False,55.03
O511258,C106034,2024-11-16,Electronics,473.99,1,Germany,False,473.99
O511285,C106043,2024-11-16,Home & Kitchen,117.55,1,Netherlands,False,117.55
O527136,C114537,2024-11-16,Fashion,180.0,1,United Kingdom,False,180.0
O528748,C115432,2024-11-16,Fashion,108.18,1,United Kingdom,False,108.18
O507036,C103706,2024-11-16,Beauty,54.23,1,France,False,54.23
O534019,C118107,2024-11-16,Toys,84.04,1,United States,False,84.04
O512910,C106945,2024-11-16,Beauty,89.36,1,United States,False,89.36
O533948,C118071,2024-11-16,Sports & Outdoors,320.61,1,Germany,False,320.61
O500949,C100536,2024-11-16,Electronics,808.03,1,Germany,False,808.03
O530787,C116432,2024-11-16,Electronics,294.99,1,United States,True,0.0
O506344,C103312,2024-11-16,Electronics,324.04,1,United Kingdom,False,324.04
O533934,C118064,2024-11-16,Fashion,57.78,1,Ireland,False,57.78
O508516,C104492,2024-11-16,Home & Kitchen,198.15,1,United Kingdom,False,198.15
O526368,C114122,2024-11-16,Beauty,120.0,5,United Kingdom,False,600.0
O521887,C111719,2024-11-16,Fashion,144.02,1,United Kingdom,False,144.02
O501371,C100731,2024-11-16,Books,22.08,1,Germany,False,22.08
O518202,C109711,2024-11-16,Electronics,628.27,1,Ireland,False,628.27
O514398,C107704,2024-11-16,Home & Kitchen,131.7,1,United Kingdom,False,131.7
O508695,C104583,2024-11-16,Fashion,62.9,2,United Kingdom,False,125.8
O533912,C118052,2024-11-16,Books,28.18,1,Netherlands,False,28.18
O529818,C115975,2024-11-16,Beauty,85.9,1,United Kingdom,False,85.9
O532210,C117133,2024-11-16,Home & Kitchen,92.47,1,Ireland,False,92.47
O520407,C110914,2024-11-16,Electronics,584.74,1,United Kingdom,False,584.74
O509120,C104825,2024-11-16,Books,24.89,4,Spain,False,99.56
O506310,C103302,2024-11-16,Home & Kitchen,124.44,1,Spain,False,124.44
O532265,C117157,2024-11-16,Books,35.06,1,Netherlands,False,35.06
